@RELATION svmModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {normalOG,murmurOG,Noisy Murmur}

@DATA
0.078575,0.050555,2.710740,0.182899,0.191586,0.913057,0.030685,0.136045,-29.803908,8.234380,-3.879454,3.165208,-1.268989,0.745693,0.405309,-0.857074,1.147540,-0.898150,0.529237,-0.048808,-0.245624,0.013082,0.001274,0.135050,0.010943,0.021670,0.007183,0.113921,0.000652,0.003285,0.012797,0.041667,0.001591,0.053360,0.042742,0.050931,0.423760,0.038430,0.037000,0.528405,0.020672,0.077510,2.811975,1.358919,0.652619,0.392284,0.398224,0.243374,0.243950,0.218050,0.191764,0.302708,0.193466,0.168319,0.139000,0.016743,0.001448,0.098584,0.015128,0.019750,0.009144,0.083101,0.000829,0.003761,0.014091,0.026345,0.001891,0.025630,murmurOG
0.079146,0.013272,2.661939,0.178070,0.194489,0.819636,0.027355,0.135731,-31.137930,7.776957,-3.381622,3.110700,-1.338067,0.639543,0.446565,-0.823693,1.119949,-0.735950,0.538257,-0.042190,-0.233175,0.008617,0.001431,0.129228,0.007380,0.019731,0.005712,0.144974,0.000427,0.002956,0.011403,0.043261,0.002011,0.055430,0.035522,0.016804,0.477065,0.045046,0.041795,0.468417,0.016729,0.083225,1.869715,1.114026,0.557573,0.448861,0.353907,0.259989,0.238492,0.180470,0.189791,0.245862,0.203761,0.150219,0.142609,0.010454,0.002092,0.080455,0.009047,0.016051,0.007549,0.078628,0.000598,0.003478,0.014289,0.027410,0.003017,0.022576,murmurOG
0.072684,0.007858,2.692463,0.188794,0.222264,0.612116,0.028046,0.100157,-33.309910,6.580558,-3.186368,3.070232,-1.130547,0.627913,0.604894,-0.736158,1.030512,-0.599424,0.459079,0.002821,-0.195708,0.004026,0.000724,0.132699,0.003596,0.013901,0.002807,0.183298,0.000941,0.001609,0.004495,0.049770,0.001034,0.066163,0.037649,0.019351,0.426505,0.049229,0.035358,0.430923,0.017681,0.070736,1.671037,0.761261,0.435573,0.450169,0.348453,0.266579,0.166443,0.164975,0.235462,0.201591,0.223460,0.152082,0.137649,0.004808,0.000929,0.076048,0.005100,0.017068,0.004116,0.088171,0.002256,0.002408,0.004884,0.037380,0.001395,0.017783,murmurOG
0.072490,0.040949,2.704417,0.164036,0.186895,0.707752,0.036151,0.118786,-29.997961,8.116281,-3.813165,3.194287,-1.233188,0.841357,0.441335,-0.833525,1.197292,-0.806691,0.648443,-0.010470,-0.228239,0.006218,0.000877,0.140259,0.005135,0.016962,0.004659,0.140964,0.000677,0.002100,0.007301,0.059032,0.001406,0.060239,0.041664,0.052355,0.371118,0.043805,0.033749,0.572899,0.027318,0.084454,1.732100,0.808868,0.623428,0.450349,0.362976,0.256026,0.196638,0.178731,0.198856,0.213636,0.177490,0.129947,0.127201,0.008150,0.001335,0.098369,0.007472,0.016849,0.006252,0.079156,0.001007,0.002790,0.008197,0.037839,0.002038,0.024083,murmurOG
0.073995,0.012959,2.667090,0.187527,0.218760,0.653922,0.033216,0.114750,-33.385870,6.666714,-3.178048,2.916508,-1.086283,0.613869,0.537726,-0.733550,1.021224,-0.568296,0.468032,-0.019850,-0.206574,0.005704,0.000659,0.120768,0.003000,0.015827,0.002348,0.175825,0.000352,0.001853,0.007101,0.050454,0.001082,0.063129,0.035306,0.028535,0.448890,0.042256,0.029662,0.390757,0.022084,0.073150,1.695026,0.694676,0.408823,0.397340,0.309781,0.272354,0.163194,0.184362,0.241656,0.216735,0.183273,0.170635,0.151096,0.007069,0.000627,0.066264,0.003885,0.010955,0.002564,0.094400,0.000443,0.002118,0.007448,0.032689,0.001258,0.018960,murmurOG
0.055891,0.010783,2.620055,0.174161,0.214088,0.505545,0.028392,0.083222,-33.201238,6.736329,-3.070716,3.054273,-1.129641,0.663568,0.546975,-0.695760,1.067341,-0.630804,0.494330,-0.024424,-0.218053,0.003937,0.000613,0.152523,0.002583,0.013247,0.001784,0.188587,0.000394,0.001099,0.004499,0.042213,0.000799,0.069382,0.033190,0.020789,0.375718,0.046239,0.038737,0.357126,0.018311,0.054992,1.889181,0.908506,0.385767,0.369104,0.358912,0.244261,0.158147,0.175329,0.232600,0.206891,0.211103,0.160805,0.129930,0.004922,0.000739,0.079035,0.003298,0.012442,0.002735,0.084821,0.000617,0.001564,0.004291,0.029077,0.001155,0.017336,murmurOG
0.063945,0.023369,2.674952,0.168072,0.206851,0.552566,0.036810,0.087000,-31.664645,7.324268,-3.257532,3.464815,-1.100845,0.801529,0.526348,-0.791590,1.158578,-0.747075,0.500406,-0.076625,-0.278550,0.005426,0.000409,0.137180,0.002376,0.019145,0.003187,0.138757,0.000241,0.000654,0.006854,0.062909,0.000551,0.057756,0.022776,0.049190,0.343880,0.041707,0.042333,0.269572,0.039029,0.030810,1.361239,0.721094,0.408910,0.278532,0.361427,0.257275,0.200083,0.146587,0.188295,0.190142,0.229214,0.081390,0.118638,0.004652,0.000322,0.094250,0.002844,0.014620,0.004831,0.056020,0.000218,0.000565,0.005470,0.036354,0.000481,0.019157,murmurOG
0.081128,0.004067,2.618872,0.201780,0.215291,0.768843,0.029253,0.152111,-32.257188,6.825368,-3.711400,3.246183,-1.012980,0.543084,0.554975,-0.732522,1.062236,-0.648170,0.487983,0.043906,-0.176859,0.004578,0.001627,0.117709,0.003823,0.010571,0.004107,0.173901,0.000808,0.002471,0.004997,0.056200,0.001745,0.061780,0.050169,0.006535,0.401146,0.067870,0.030909,0.607542,0.018121,0.143811,1.433750,0.664280,0.815375,0.407738,0.377778,0.304047,0.223381,0.174630,0.187996,0.195551,0.176281,0.149275,0.120360,0.005131,0.002553,0.070959,0.004755,0.009861,0.005792,0.095866,0.001445,0.003385,0.004903,0.040663,0.002555,0.021940,Noisy Murmur
0.052529,0.010471,2.518004,0.166541,0.205405,0.451438,0.033111,0.087400,-31.918664,7.135217,-3.499896,3.329749,-0.978436,0.710277,0.558098,-0.697180,1.101230,-0.691373,0.563775,0.001441,-0.211466,0.003422,0.000489,0.144581,0.002150,0.013217,0.001457,0.181381,0.000385,0.000810,0.005602,0.051832,0.000712,0.067494,0.023718,0.014479,0.399998,0.044175,0.032324,0.324440,0.018053,0.064158,1.716573,0.668326,0.704837,0.407235,0.373285,0.188890,0.201168,0.161768,0.164226,0.216528,0.173989,0.131487,0.134640,0.004198,0.000545,0.083716,0.002422,0.013667,0.001630,0.073561,0.000641,0.000926,0.007435,0.031701,0.001000,0.016372,Noisy Murmur
0.042339,0.011502,2.615070,0.144275,0.193887,0.287017,0.035475,0.066537,-32.171295,7.154784,-3.046428,3.465623,-1.087207,0.826969,0.612810,-0.696893,1.158506,-0.683658,0.587027,-0.006418,-0.207947,0.002486,0.000204,0.140821,0.001374,0.012513,0.000754,0.180631,0.000159,0.000522,0.004984,0.064408,0.000295,0.068088,0.015664,0.015036,0.344759,0.042715,0.040702,0.217538,0.020706,0.034946,1.427848,0.544329,0.607862,0.316668,0.341766,0.210205,0.149134,0.150264,0.176751,0.210454,0.165447,0.121872,0.114474,0.002811,0.000271,0.075710,0.001524,0.015500,0.000944,0.084188,0.000233,0.000700,0.005362,0.042234,0.000380,0.015547,Noisy Murmur
0.093970,0.013029,2.725802,0.189304,0.197914,0.892424,0.027260,0.154000,-30.989971,7.716419,-3.597007,3.223139,-1.149252,0.655605,0.490767,-0.793071,1.076179,-0.760903,0.526059,-0.025105,-0.215867,0.012000,0.001301,0.128314,0.007900,0.023467,0.004834,0.103599,0.000917,0.002741,0.009915,0.052225,0.001606,0.049938,0.049272,0.015572,0.248148,0.054032,0.033244,0.494759,0.016363,0.107495,1.813922,0.873311,0.713341,0.338778,0.339813,0.224426,0.207422,0.181276,0.211706,0.218919,0.148421,0.141129,0.138747,0.015338,0.001849,0.067656,0.010748,0.015980,0.005696,0.068357,0.001788,0.002948,0.011219,0.029755,0.001966,0.020005,Noisy Murmur
0.120506,0.038704,2.789067,0.209223,0.205796,1.131553,0.021193,0.207214,-29.058109,8.176086,-4.196412,3.623113,-1.374297,0.619764,0.598685,-0.827821,1.195982,-0.891068,0.545213,-0.028290,-0.288515,0.011613,0.001739,0.087726,0.005579,0.024506,0.005327,0.118848,0.001428,0.003684,0.015911,0.052416,0.002115,0.043424,0.058545,0.042673,0.336154,0.050221,0.030001,0.542819,0.010977,0.107881,1.709841,0.821343,0.665564,0.313334,0.373667,0.196768,0.188702,0.200619,0.197155,0.187171,0.194746,0.162890,0.136492,0.010904,0.001937,0.049820,0.004660,0.017327,0.005323,0.068429,0.001697,0.004075,0.013462,0.031436,0.002286,0.016062,Noisy Murmur
0.087406,0.004200,2.640732,0.175917,0.188009,0.854379,0.026579,0.135813,-31.976564,7.588368,-3.370166,2.615072,-1.352707,0.608510,0.540466,-0.712685,1.069726,-0.702219,0.438088,0.032218,-0.205666,0.007862,0.002066,0.106097,0.005780,0.014932,0.007646,0.164032,0.000826,0.003994,0.011099,0.044524,0.002597,0.056672,0.041536,0.004023,0.428493,0.039626,0.036361,0.550813,0.017103,0.083512,1.146822,0.882874,0.438908,0.497105,0.286715,0.265000,0.194866,0.192667,0.193396,0.214279,0.195503,0.134400,0.126375,0.007994,0.002730,0.057598,0.007436,0.011809,0.010167,0.091780,0.001155,0.005168,0.012076,0.023656,0.003724,0.023778,Noisy Murmur
0.063819,0.010322,2.770997,0.156038,0.185911,0.675411,0.027011,0.108750,-31.826312,7.645192,-2.967477,3.337587,-1.080676,0.532355,0.312623,-0.805481,1.049569,-0.777695,0.494533,-0.015851,-0.262903,0.010956,0.000549,0.120388,0.005418,0.019495,0.003767,0.156844,0.000232,0.001816,0.010457,0.049396,0.000804,0.057585,0.023011,0.021393,0.305729,0.038695,0.029438,0.341562,0.014939,0.053076,1.439730,0.483861,0.636938,0.319813,0.325303,0.267022,0.170306,0.162041,0.170122,0.188278,0.173744,0.153482,0.145510,0.011236,0.000966,0.069158,0.005259,0.016198,0.004664,0.075182,0.000364,0.002221,0.009595,0.032078,0.001127,0.016727,Noisy Murmur
0.066017,0.014517,2.754549,0.162541,0.191398,0.689673,0.028466,0.109451,-31.677519,7.679686,-3.207419,2.932111,-1.291250,0.679883,0.395031,-0.811377,1.101620,-0.754093,0.527701,0.003402,-0.243026,0.006491,0.000737,0.107663,0.004101,0.014946,0.004168,0.183507,0.000417,0.002300,0.008376,0.057387,0.001142,0.061957,0.025963,0.037542,0.316770,0.032029,0.029978,0.351380,0.018252,0.051063,1.237235,0.505795,0.453760,0.437834,0.298563,0.264832,0.181687,0.164386,0.182856,0.188791,0.177652,0.148675,0.120600,0.006640,0.000836,0.062755,0.004189,0.013007,0.004514,0.082844,0.000677,0.002900,0.007623,0.040794,0.001278,0.017279,Noisy Murmur
0.158710,0.022609,2.777385,0.240417,0.200318,1.589598,0.017948,0.283778,-28.773819,8.314117,-4.600949,3.142850,-1.556541,0.527466,0.525437,-0.941808,1.148555,-0.824425,0.537785,-0.047914,-0.294890,0.013569,0.004623,0.071456,0.011296,0.021360,0.010055,0.100274,0.002774,0.007348,0.014621,0.039460,0.004744,0.035813,0.063850,0.022753,0.386383,0.057765,0.030737,0.562231,0.010062,0.127666,1.641721,0.859517,0.748542,0.461159,0.392097,0.258908,0.206471,0.210313,0.216208,0.219975,0.188796,0.153991,0.134419,0.011679,0.004931,0.055982,0.009899,0.014395,0.010074,0.069884,0.003719,0.007105,0.011868,0.022589,0.004354,0.019882,Noisy Murmur
0.087572,0.009567,2.770146,0.172731,0.185334,0.828446,0.027654,0.134618,-31.282425,7.844434,-3.461075,2.689138,-1.474613,0.658586,0.493139,-0.769317,1.135025,-0.698175,0.566266,0.051679,-0.164663,0.006441,0.003223,0.102006,0.005027,0.016543,0.005825,0.148224,0.000519,0.003732,0.009433,0.057951,0.003851,0.053420,0.043298,0.013588,0.358042,0.037415,0.035096,0.484087,0.016708,0.079940,1.272400,0.853332,0.476942,0.513075,0.441335,0.245777,0.220234,0.155570,0.190647,0.207966,0.192322,0.141764,0.137246,0.007705,0.004605,0.070866,0.005577,0.016487,0.007086,0.080548,0.000818,0.004406,0.010294,0.038939,0.005551,0.020454,Noisy Murmur
0.134310,0.019110,2.655187,0.216228,0.218341,1.058009,0.027881,0.196278,-30.786009,7.489803,-3.700395,3.478523,-1.397821,0.541143,0.509409,-0.897793,1.069660,-0.818986,0.569377,0.033601,-0.250841,0.013842,0.001243,0.084743,0.008245,0.016018,0.006064,0.124102,0.001054,0.006186,0.014084,0.058393,0.001592,0.044496,0.061113,0.033515,0.481649,0.060528,0.035993,0.656063,0.020062,0.150279,1.713828,0.876191,0.552838,0.450075,0.302951,0.368230,0.196479,0.184271,0.246368,0.214283,0.212753,0.188064,0.159420,0.023132,0.001569,0.047513,0.009356,0.012045,0.007611,0.069922,0.001501,0.011249,0.014517,0.033027,0.002094,0.016879,Noisy Murmur
0.088149,0.001098,2.712648,0.193852,0.214964,0.826029,0.027107,0.138167,-33.424191,6.742393,-3.275520,2.750376,-0.916478,0.695616,0.426418,-0.877559,1.014315,-0.503077,0.370499,-0.050897,-0.206600,0.006286,0.000915,0.103369,0.004631,0.013947,0.003520,0.184434,0.000958,0.002628,0.007854,0.047130,0.001314,0.061279,0.038230,0.001703,0.380448,0.038040,0.025981,0.447377,0.016609,0.089535,1.046354,0.602362,0.389718,0.324230,0.302344,0.237074,0.185208,0.194903,0.185242,0.192391,0.187641,0.142539,0.132120,0.006427,0.001189,0.067889,0.005033,0.013296,0.004620,0.091334,0.001360,0.003215,0.007845,0.031786,0.001804,0.021066,Noisy Murmur
0.125537,0.008365,2.356851,0.226635,0.187722,1.550080,0.019929,0.265284,-30.439458,8.059445,-4.213187,2.625315,-1.085389,0.551717,0.265142,-0.881773,1.053052,-0.702373,0.486383,-0.129839,-0.352278,0.015383,0.004105,0.075365,0.008481,0.020631,0.007576,0.098831,0.005431,0.010171,0.014990,0.038516,0.005328,0.035884,0.050215,0.012312,0.699567,0.048070,0.027155,0.673601,0.017029,0.114452,1.424443,0.765424,0.612539,0.529149,0.316459,0.289920,0.188753,0.143580,0.214142,0.226464,0.157252,0.127121,0.114246,0.014915,0.003199,0.065787,0.008043,0.014165,0.007006,0.076000,0.004760,0.008337,0.009402,0.019193,0.004204,0.021955,Noisy Murmur
0.098535,0.000588,2.695059,0.201383,0.209557,0.996454,0.022526,0.173130,-34.047380,6.717523,-3.082010,2.537389,-0.769514,0.715564,0.462691,-0.835225,0.870919,-0.523824,0.341545,0.012675,-0.190656,0.009173,0.001117,0.078444,0.006105,0.021719,0.005223,0.153157,0.001200,0.003300,0.012436,0.054756,0.001640,0.050310,0.039162,0.000994,0.385296,0.036481,0.030232,0.424428,0.013851,0.090655,1.204604,0.773897,0.387727,0.337366,0.305098,0.235118,0.187166,0.147641,0.171560,0.205386,0.183484,0.179929,0.141815,0.009535,0.001298,0.046870,0.005574,0.017456,0.005706,0.085250,0.001482,0.003495,0.012696,0.031431,0.001951,0.019536,Noisy Murmur
0.196441,0.082633,2.858376,0.263194,0.202962,1.773360,0.016543,0.329500,-27.390459,8.456182,-5.202812,3.311066,-1.783904,0.645439,0.590014,-0.946429,1.264806,-0.986676,0.584412,-0.101982,-0.327201,0.017592,0.005594,0.079950,0.012906,0.016998,0.009733,0.076314,0.004666,0.005457,0.014745,0.033936,0.006853,0.031187,0.096060,0.075260,0.379490,0.076977,0.022301,0.749875,0.011211,0.167911,2.258206,0.754011,0.856485,0.517019,0.484681,0.280067,0.212299,0.192973,0.267707,0.277623,0.143377,0.178454,0.145127,0.013173,0.005641,0.071827,0.015282,0.014357,0.008901,0.058361,0.005645,0.004575,0.012427,0.020419,0.007310,0.022076,Noisy Murmur
0.122832,0.065937,2.763584,0.205939,0.191621,1.261855,0.024522,0.206551,-27.851362,8.816605,-4.444216,3.370808,-1.629625,0.719032,0.558641,-0.940772,1.168615,-0.987059,0.607141,-0.082113,-0.303030,0.014933,0.003586,0.082431,0.013091,0.031486,0.010839,0.101395,0.001672,0.004234,0.013493,0.045624,0.003747,0.038616,0.050493,0.050388,0.476170,0.044310,0.032629,0.623727,0.017825,0.109776,1.600293,0.872093,0.657194,0.483376,0.401629,0.341457,0.204291,0.201437,0.209276,0.246330,0.161808,0.159183,0.138868,0.013220,0.004569,0.059482,0.015588,0.022614,0.012996,0.071466,0.002215,0.004255,0.013249,0.026041,0.004095,0.020688,Noisy Murmur
0.123343,0.001197,2.798792,0.245087,0.245316,1.069390,0.019321,0.222857,-32.738838,6.504095,-3.605938,3.304678,-1.157006,0.418752,0.535206,-0.802652,1.066557,-0.647968,0.351883,-0.032744,-0.234372,0.006814,0.001707,0.090436,0.005033,0.015719,0.003633,0.187074,0.001464,0.002459,0.008538,0.043242,0.001663,0.059197,0.063368,0.001839,0.339099,0.054000,0.031869,0.522387,0.010914,0.160139,1.087955,0.840993,0.327357,0.286673,0.286613,0.227144,0.194963,0.183773,0.141443,0.153174,0.171802,0.124502,0.125188,0.005980,0.002103,0.055365,0.004761,0.012844,0.004115,0.091389,0.001754,0.002278,0.006031,0.026516,0.001759,0.020313,Noisy Murmur
0.127293,0.013670,2.756673,0.219003,0.210616,1.147766,0.026831,0.197750,-30.951144,7.500772,-3.944180,2.972094,-1.355282,0.694640,0.543384,-0.845894,1.061170,-0.811281,0.444084,-0.158522,-0.318204,0.010816,0.003472,0.104385,0.017326,0.015737,0.004903,0.137789,0.002126,0.003790,0.009296,0.037888,0.003001,0.053205,0.071174,0.022323,0.486618,0.054482,0.036635,0.705291,0.016248,0.122732,1.698837,0.871372,0.648655,0.465911,0.296459,0.288770,0.263420,0.195774,0.247899,0.232402,0.206518,0.177131,0.169763,0.014805,0.005363,0.081087,0.021861,0.015925,0.005838,0.099934,0.003141,0.004349,0.008103,0.028007,0.003983,0.025759,Noisy Murmur
0.062877,0.017831,2.804801,0.168079,0.201732,0.674318,0.027080,0.107250,-31.002176,7.676380,-3.245860,3.502863,-1.375982,0.633293,0.458059,-0.836067,1.159847,-0.810923,0.519388,-0.086547,-0.246520,0.009063,0.000790,0.125592,0.005174,0.018035,0.003370,0.149371,0.000217,0.001259,0.008660,0.059831,0.000702,0.058163,0.021703,0.021646,0.258732,0.035135,0.028305,0.342221,0.013041,0.045406,1.333781,0.514931,0.420169,0.281697,0.367092,0.233953,0.173247,0.157620,0.168320,0.208522,0.195302,0.120939,0.101221,0.007622,0.001015,0.068610,0.005188,0.014746,0.003900,0.076612,0.000245,0.001600,0.006461,0.035541,0.000762,0.013766,Noisy Murmur
0.102973,0.004641,2.580793,0.199936,0.193784,1.218353,0.021763,0.190833,-32.579559,7.481094,-3.173770,2.473065,-1.370942,0.503140,0.570146,-0.708810,0.936485,-0.642484,0.446769,0.017108,-0.245501,0.012843,0.003342,0.087314,0.009192,0.021030,0.008098,0.119906,0.001198,0.005764,0.012980,0.047213,0.004151,0.043030,0.037814,0.011833,0.574632,0.037857,0.033303,0.467202,0.012446,0.075997,1.829723,1.009406,0.513360,0.428984,0.334733,0.255758,0.262128,0.223529,0.206261,0.228813,0.218975,0.160501,0.138770,0.009537,0.004076,0.058152,0.008378,0.014514,0.008416,0.081293,0.001628,0.005818,0.009667,0.028227,0.004296,0.021086,Noisy Murmur
0.091707,0.000988,2.699099,0.200264,0.214965,0.962026,0.023775,0.147814,-34.101010,6.646931,-2.934315,2.712847,-0.923413,0.564546,0.451836,-0.825244,0.893005,-0.585170,0.234991,-0.072782,-0.238073,0.010482,0.001135,0.115594,0.007799,0.018565,0.003972,0.156560,0.001427,0.002836,0.009812,0.040615,0.001452,0.055990,0.037727,0.002405,0.423520,0.040219,0.030491,0.454165,0.013096,0.081909,1.434458,0.775568,0.528653,0.356732,0.258246,0.250004,0.181108,0.169493,0.173488,0.194466,0.210361,0.145684,0.144512,0.009819,0.001516,0.069002,0.008404,0.015978,0.004260,0.087362,0.003360,0.003623,0.008848,0.024838,0.002034,0.020138,Noisy Murmur
0.116637,0.007618,2.647023,0.242198,0.225193,1.203811,0.022261,0.243816,-31.976856,6.885482,-4.077115,2.918373,-1.170172,0.552594,0.676894,-0.737746,1.017055,-0.644883,0.438344,0.010311,-0.230808,0.006747,0.002368,0.111949,0.004647,0.014684,0.004261,0.158772,0.002157,0.003337,0.010528,0.034336,0.002579,0.055889,0.063705,0.019438,0.498761,0.064944,0.028808,0.671987,0.013616,0.166088,1.782325,0.855678,0.854557,0.364005,0.332788,0.269282,0.179075,0.176306,0.203582,0.203744,0.195315,0.162062,0.126278,0.006081,0.002614,0.072393,0.004342,0.014145,0.004239,0.086316,0.003351,0.003894,0.010515,0.022657,0.002957,0.021010,Noisy Murmur
0.083097,0.007720,2.603999,0.199417,0.215761,0.783719,0.029039,0.145817,-32.196038,7.028177,-3.647461,2.997880,-1.133673,0.608074,0.620808,-0.687328,1.037784,-0.682852,0.486314,0.001453,-0.244277,0.005699,0.001267,0.132573,0.003894,0.012497,0.002712,0.182302,0.000862,0.001859,0.007204,0.041855,0.001340,0.064462,0.052920,0.015649,0.478543,0.051273,0.032006,0.529170,0.018021,0.121501,1.691237,0.875851,0.658813,0.353724,0.329435,0.291781,0.242959,0.198385,0.191897,0.196831,0.177743,0.155266,0.130517,0.005931,0.001654,0.075312,0.004844,0.011299,0.003012,0.090564,0.001299,0.002123,0.006758,0.028135,0.001852,0.020551,Noisy Murmur
0.111791,0.007354,2.717380,0.207568,0.217484,0.964762,0.026887,0.188304,-32.423105,6.957114,-3.622818,2.941394,-1.067795,0.623123,0.562334,-0.727457,1.074944,-0.614192,0.441413,-0.015903,-0.181771,0.005841,0.001640,0.126670,0.003720,0.015121,0.005568,0.165677,0.001285,0.003231,0.008116,0.036590,0.002532,0.059343,0.064451,0.018558,0.391232,0.049855,0.030558,0.631363,0.018390,0.140517,1.713430,0.882273,0.604841,0.402453,0.319659,0.243989,0.242380,0.178569,0.204358,0.186942,0.252239,0.158517,0.133240,0.006621,0.002664,0.065285,0.004035,0.013876,0.006533,0.097683,0.002131,0.004079,0.007362,0.024065,0.003053,0.022650,Noisy Murmur
0.074976,0.032894,2.651689,0.169982,0.192458,0.664692,0.025891,0.104769,-30.094183,8.071596,-3.731816,3.389486,-1.052550,0.863042,0.465510,-0.784611,1.198657,-0.822155,0.603077,-0.060639,-0.268140,0.009072,0.000666,0.092914,0.004528,0.022652,0.002344,0.141665,0.000532,0.001617,0.013096,0.067227,0.000944,0.051088,0.026562,0.054508,0.416359,0.030588,0.028125,0.361906,0.014579,0.049761,1.625441,0.630045,0.468598,0.442173,0.453552,0.251534,0.182814,0.183770,0.244310,0.220237,0.212844,0.158746,0.135005,0.011588,0.000814,0.050009,0.005560,0.017613,0.002418,0.077452,0.000858,0.001633,0.013846,0.034284,0.001247,0.015900,Noisy Murmur
0.080112,0.034266,2.655915,0.179889,0.191225,0.858754,0.031619,0.146731,-29.762771,8.225314,-3.895931,3.093354,-1.406433,0.809883,0.546001,-0.814473,1.195034,-0.783986,0.642196,-0.066513,-0.298181,0.007411,0.001663,0.107454,0.005261,0.018301,0.004075,0.157409,0.001557,0.003443,0.008281,0.051874,0.001996,0.057155,0.038133,0.050028,0.405932,0.038327,0.029620,0.495401,0.020774,0.084333,1.395769,0.651210,0.523554,0.490649,0.403917,0.247602,0.189426,0.231257,0.229860,0.210456,0.195297,0.151137,0.116377,0.006847,0.002102,0.066559,0.005813,0.016261,0.004381,0.097303,0.002479,0.004582,0.007803,0.035256,0.002167,0.023326,Noisy Murmur
0.065615,0.006245,2.565624,0.173926,0.205692,0.663917,0.030359,0.100833,-32.717192,7.154854,-3.013292,3.053541,-1.162055,0.572623,0.449173,-0.813220,1.037490,-0.642910,0.421001,-0.050636,-0.255773,0.009241,0.000530,0.139542,0.004458,0.016283,0.003751,0.181473,0.000394,0.001853,0.007934,0.035762,0.000911,0.067084,0.028320,0.012530,0.414510,0.040784,0.042644,0.373732,0.019098,0.052945,1.613948,1.028651,0.411650,0.356438,0.308782,0.209028,0.193461,0.188459,0.206459,0.213682,0.200639,0.115027,0.139026,0.010222,0.000674,0.094267,0.005535,0.016602,0.005134,0.092170,0.000608,0.002118,0.007301,0.019696,0.001057,0.021470,Noisy Murmur
0.076656,0.012175,2.596315,0.188485,0.215055,0.665328,0.024413,0.115338,-31.829880,7.161721,-3.604117,3.145329,-1.038499,0.882230,0.540640,-0.852857,1.184200,-0.606223,0.543394,-0.032586,-0.265810,0.004399,0.000790,0.118730,0.002697,0.017124,0.002351,0.171939,0.000809,0.001907,0.007830,0.055277,0.000853,0.059522,0.033360,0.024985,0.481015,0.039234,0.029435,0.348559,0.013288,0.068287,1.590403,0.790007,0.424026,0.356685,0.291008,0.228231,0.167396,0.143625,0.160415,0.217902,0.180812,0.151178,0.117779,0.003605,0.000975,0.059600,0.002690,0.014640,0.002642,0.071408,0.001102,0.001868,0.007525,0.032397,0.000888,0.014536,Noisy Murmur
